Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.8.8.138-74.125.226.39-51619-443-6,10.8.8.138,51619,74.125.226.39,443,6,24/05/2015 02:18:33 p.m.,207318,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647015695694536,207318.0,0.0,207318.0,207318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.823507847847268,4.823507847847268,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,843,608,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-74.125.226.69-52515-443-6,10.8.8.138,52515,74.125.226.69,443,6,24/05/2015 02:25:43 p.m.,208016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614645027305592,208016.0,0.0,208016.0,208016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.807322513652796,4.807322513652796,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,350,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-64.233.181.120-57517-443-6,10.8.8.138,57517,64.233.181.120,443,6,24/05/2015 02:15:34 p.m.,234792,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518177791406861,234792.0,0.0,234792.0,234792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.259088895703431,4.259088895703431,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,317,350,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-173.194.204.188-55375-5228-6,10.8.8.138,55375,173.194.204.188,5228,6,24/05/2015 02:29:08 p.m.,90655543,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618459061019578,1.81311086E7,2.4526988305496085E7,4.5000002E7,215582.0,9.0439961E7,4.52199805E7,50.204581464244875,4.5220016E7,4.5219945E7,9.0433681E7,4.52168405E7,1776.9593411217938,4.5218097E7,4.5215584E7,0,0,0,0,96,96,0.03309229530509789,0.03309229530509789,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,440,358,0,32,0,0,0,0,1.4324921936595325E15,3.6652784615183555E7,1.432492238550671E15,1.432492148772458E15,No Label
10.8.8.138-209.148.205.35-42190-443-6,10.8.8.138,42190,209.148.205.35,443,6,24/05/2015 02:28:51 p.m.,112215075,2741,16081,1308.0,2.1033948E7,1308.0,0.0,0.4771981028821609,24.983496924367188,1308.0,1308.0,1308.0,0.0,187454.81389198377,167.73147458128955,5962.227033632637,43833.26344924948,5205659.0,2.0,1.12215075E8,40954.40693430656,113070.09028291299,5205705.0,9.0,1.12214943E8,6978.541231343304,49487.945317797035,5205685.0,5.0,0,0,0,0,89848,514592,24.426308140862535,143.305166440427,0.0,1308.0,1117.5988949689329,461.30615656047655,212803.3700805989,0,0,0,2,18822,0,0,0,5.0,1117.658272234619,0.4771981028821598,1308.0,0,0,0,0,8041,196573,0,0,0,1117,535,535,0,32,0,0,0,0,1.4324921846906118E15,3.3255141572672736E7,1.432492244083566E15,1.432492131868566E15,No Label
54.240.190.206-10.8.8.138-443-55583-6,54.240.190.206,443,10.8.8.138,55583,6,24/05/2015 02:15:17 p.m.,64,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,484375.0,46875.0,32.0,12.727922061357855,41.0,23.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,1,0,0,0,64,32,31250.0,15625.0,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,0,1,3,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,192,539,0,32,0,0,0,0,0,0,0,0,No Label
54.240.190.206-10.8.8.138-443-55584-6,54.240.190.206,443,10.8.8.138,55584,6,24/05/2015 02:15:17 p.m.,115,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,269565.2173913043,26086.95652173913,57.5,10.606601717798213,65.0,50.0,115.0,115.0,0.0,115.0,115.0,0,0,0,0,0,1,0,0,0,64,32,17391.304347826088,8695.652173913044,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,0,1,3,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,192,539,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-104.156.85.217-33974-443-6,10.8.8.138,33974,104.156.85.217,443,6,24/05/2015 02:15:00 p.m.,18842747,6,3,568.0,156.0,517.0,0.0,94.66666666666666,207.9035032573205,156.0,0.0,52.0,90.06664199358161,38.423272360447235,0.47763736359671977,2355343.375,6485021.32661672,1.8403936E7,10.0,1.8842747E7,3768549.4,8277542.711134978,1.8575394E7,406.0,305684.0,152842.0,27493.72586609534,172283.0,133401.0,0,0,0,0,200,104,0.31842490906447984,0.15921245453223992,0.0,517.0,72.4,163.9133917652856,26867.600000000002,1,2,0,3,8,0,0,0,0.0,80.44444444444444,94.66666666666667,52.0,0,0,0,0,0,0,0,63,0,17,29200,31,2,32,0,0,0,0,1.2278496888469782E15,5.414308126364232E14,1.432491300847611E15,1.8232478E7,No Label
10.8.8.138-54.240.190.206-55583-443-6,10.8.8.138,55583,54.240.190.206,443,6,24/05/2015 02:15:17 p.m.,1377847,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.4515399750480278,1377847.0,0.0,1377847.0,1377847.0,1377847.0,1377847.0,0.0,1377847.0,1377847.0,0,0,0,0,0,0,0,0,0,64,0,1.4515399750480278,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,539,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-54.240.190.206-55584-443-6,10.8.8.138,55584,54.240.190.206,443,6,24/05/2015 02:15:17 p.m.,1353958,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.477150694482399,1353958.0,0.0,1353958.0,1353958.0,1353958.0,1353958.0,0.0,1353958.0,1353958.0,0,0,0,0,0,0,0,0,0,64,0,1.477150694482399,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,539,0,0,32,0,0,0,0,0,0,0,0,No Label
104.156.85.217-10.8.8.138-443-33974-6,104.156.85.217,443,10.8.8.138,33974,6,24/05/2015 02:15:19 p.m.,139,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,223021.58273381297,21582.733812949642,69.5,64.34671708797582,115.0,24.0,139.0,139.0,0.0,139.0,139.0,0,0,0,0,0,1,0,0,0,64,20,14388.489208633095,7194.244604316547,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,31,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-64.233.181.120-57517-443-6,10.8.8.138,57517,64.233.181.120,443,6,24/05/2015 02:15:20 p.m.,13868528,2,3,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,21.0,36.373066958946424,4.542659466094744,0.3605285290551384,3467132.0,6781493.253954372,1.3638067E7,8.0,1.386852E7,1.386852E7,0.0,1.386852E7,1.386852E7,1.3638098E7,6819049.0,9643547.737666259,1.3638067E7,31.0,0,0,0,0,64,96,0.14421141162205536,0.21631711743308302,0.0,63.0,10.5,25.71964229922337,661.5,1,0,0,1,5,0,0,0,1.0,12.6,0.0,21.0,0,0,0,0,0,0,0,0,0,12,317,350,0,32,0,0,0,0,1.432491327740919E15,9480614.77893169,1.432491334444726E15,1.432491321037112E15,No Label
10.8.8.138-23.235.46.143-38081-443-6,10.8.8.138,38081,23.235.46.143,443,6,24/05/2015 02:15:30 p.m.,10217091,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872513027436087,2043418.2,3869055.7832914093,8918358.0,19.0,1.0217091E7,3405697.0,4793740.5517154345,8918358.0,215921.0,1082820.0,1082820.0,0.0,1082820.0,1082820.0,0,0,0,0,136,80,0.3915008684957392,0.1957504342478696,0.0,0.0,0.0,0.0,0.0,1,3,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,14480,0,32,0,0,0,0,1.0743685004105185E15,7.162456609947864E14,1.432491331701714E15,8918339.0,No Label
10.8.8.138-23.235.33.217-44714-443-6,10.8.8.138,44714,23.235.33.217,443,6,24/05/2015 02:15:30 p.m.,15953573,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.943138380349029,0.31340941618532725,3988393.2500000005,7889054.001506998,1.5821607E7,37.0,1.595353E7,1.595353E7,0.0,1.595353E7,1.595353E7,1.5821687E7,7910843.5,1.1187509030426053E7,1.5821607E7,80.0,0,0,0,0,64,96,0.1253637664741309,0.18804564971119636,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,1444,83,0,32,0,0,0,0,1.432491338775438E15,1.1094281951074075E7,1.43249134662028E15,1.432491330930596E15,No Label
10.8.8.138-23.235.44.143-49929-443-6,10.8.8.138,49929,23.235.44.143,443,6,24/05/2015 02:15:32 p.m.,15961124,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9422191068749293,0.3132611462701499,3990280.9999999995,7820520.638428663,1.5719822E7,24.0,1.59611E7,1.59611E7,0.0,1.59611E7,1.59611E7,1.5719887E7,7859943.5,1.1115546773304699E7,1.5719822E7,65.0,0,0,0,0,64,96,0.12530445850805996,0.18795668776208993,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,1444,83,0,32,0,0,0,0,1.432491340955212E15,1.0944983425294349E7,1.432491348694484E15,1.43249133321594E15,No Label
10.8.8.138-23.235.44.143-49925-443-6,10.8.8.138,49925,23.235.44.143,443,6,24/05/2015 02:15:32 p.m.,15995844,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9380033963822103,0.31258119296487263,3998961.0000000005,7836953.535950561,1.5753141E7,23.0,1.5995707E7,1.5995707E7,0.0,1.5995707E7,1.5995707E7,1.5753301E7,7876650.5,1.113903968900284E7,1.5753141E7,160.0,0,0,0,0,64,96,0.12503247718594904,0.18754871577892357,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,1946,83,0,32,0,0,0,0,1.4324913409725335E15,1.0967632762602534E7,1.432491348727821E15,1.432491333217246E15,No Label
10.8.8.138-23.235.44.143-49922-443-6,10.8.8.138,49922,23.235.44.143,443,6,24/05/2015 02:15:33 p.m.,15931945,1,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9457762376156833,0.2510679016278301,5310648.333333334,8988690.307091592,1.5688948E7,150.0,0,0,0,0,0,1.5689098E7,7844549.0,1.1093655454465944E7,1.5688948E7,150.0,0,0,0,0,32,96,0.06276697540695753,0.18830092622087258,0.0,31.0,6.2,13.863621460498695,192.2,1,0,0,1,4,0,0,0,3.0,7.75,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,7,2615,83,0,32,0,0,0,0,1.432491348919641E15,0.0,1.432491348919641E15,1.432491348919641E15,No Label
10.8.8.138-23.235.44.143-49926-443-6,10.8.8.138,49926,23.235.44.143,443,6,24/05/2015 02:15:33 p.m.,15942365,1,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9445044696944274,0.2509038025412164,5314121.666666666,8994973.686432237,1.569968E7,160.0,0,0,0,0,0,1.569984E7,7849920.0,1.1101237053373827E7,1.569968E7,160.0,0,0,0,0,32,96,0.0627259506353041,0.18817785190591232,0.0,31.0,6.2,13.863621460498695,192.2,1,0,0,1,4,0,0,0,3.0,7.75,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,7,1444,77,0,32,0,0,0,0,1.432491348930366E15,0.0,1.432491348930366E15,1.432491348930366E15,No Label
10.8.8.138-23.235.44.143-49927-443-6,10.8.8.138,49927,23.235.44.143,443,6,24/05/2015 02:15:33 p.m.,15964184,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9418468241157831,0.313201100663836,3991046.0000000005,7821224.6983899735,1.5721647E7,37.0,1.5963085E7,1.5963085E7,0.0,1.5963085E7,1.5963085E7,1.5722783E7,7861391.5,1.1116079931817714E7,1.5721647E7,1136.0,0,0,0,0,64,96,0.1252804402655344,0.1879206603983016,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,1444,79,0,32,0,0,0,0,1.4324913412122025E15,1.0946160758085024E7,1.432491348952307E15,1.432491333472098E15,No Label
10.8.8.138-23.235.44.143-49929-443-6,10.8.8.138,49929,23.235.44.143,443,6,24/05/2015 02:15:48 p.m.,280972,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.118147003971926,280972.0,0.0,280972.0,280972.0,280972.0,280972.0,0.0,280972.0,280972.0,0,0,0,0,0,0,0,0,0,64,0,7.118147003971926,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1444,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.44.143-49925-443-6,10.8.8.138,49925,23.235.44.143,443,6,24/05/2015 02:15:49 p.m.,248998,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.032193029662889,248998.0,0.0,248998.0,248998.0,248998.0,248998.0,0.0,248998.0,248998.0,0,0,0,0,0,0,0,0,0,64,0,8.032193029662889,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1946,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.44.143-49922-443-6,10.8.8.138,49922,23.235.44.143,443,6,24/05/2015 02:15:49 p.m.,57079,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35.03915625711733,57079.0,0.0,57079.0,57079.0,57079.0,57079.0,0.0,57079.0,57079.0,0,0,0,0,0,0,0,0,0,64,0,35.03915625711733,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,2615,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.44.143-49926-443-6,10.8.8.138,49926,23.235.44.143,443,6,24/05/2015 02:15:49 p.m.,45164,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,44.28305730227615,45164.0,0.0,45164.0,45164.0,45164.0,45164.0,0.0,45164.0,45164.0,0,0,0,0,0,0,0,0,0,64,0,44.28305730227615,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1444,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.44.143-49927-443-6,10.8.8.138,49927,23.235.44.143,443,6,24/05/2015 02:15:49 p.m.,21243,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,94.14866073530104,21243.0,0.0,21243.0,21243.0,21243.0,21243.0,0.0,21243.0,21243.0,0,0,0,0,0,0,0,0,0,64,0,94.14866073530104,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1444,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.33.217-44714-443-6,10.8.8.138,44714,23.235.33.217,443,6,24/05/2015 02:15:46 p.m.,2465252,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8112760886108195,2465252.0,0.0,2465252.0,2465252.0,2465252.0,2465252.0,0.0,2465252.0,2465252.0,0,0,0,0,0,0,0,0,0,64,0,0.8112760886108195,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1444,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.44.143-49928-443-6,10.8.8.138,49928,23.235.44.143,443,6,24/05/2015 02:15:33 p.m.,15997341,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9378220418005716,0.31255194222589866,3999335.2499999995,7835629.3288481245,1.5751494E7,7.0,1.5997334E7,1.5997334E7,0.0,1.5997334E7,1.5997334E7,1.5751521E7,7875760.5,1.1137969129336124E7,1.5751494E7,27.0,0,0,0,0,64,96,0.12502077689035945,0.1875311653355392,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,2012,83,0,32,0,0,0,0,1.432491341357323E15,1.0964153090132315E7,1.43249134911015E15,1.432491333604496E15,No Label
10.8.8.138-72.21.91.187-36735-443-6,10.8.8.138,36735,72.21.91.187,443,6,24/05/2015 02:15:05 p.m.,44752541,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.6926980972991008,0.1117254995643711,1.118813525E7,2.2241171224332817E7,4.4549585E7,24.0,4.4752217E7,4.4752217E7,0.0,4.4752217E7,4.4752217E7,4.4549933E7,2.22749665E7,3.1501067579386648E7,4.4549585E7,348.0,0,0,0,0,64,96,0.04469019982574844,0.06703529973862266,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,421,52,0,32,0,0,0,0,1.4324913279907505E15,3.135803119126111E7,1.432491350164227E15,1.432491305817274E15,No Label
10.8.8.138-104.156.85.217-33967-443-6,10.8.8.138,33967,104.156.85.217,443,6,24/05/2015 02:15:34 p.m.,15987362,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.9390315925791886,0.3127470310611595,3996840.5,7905695.962803254,1.5855016E7,44.0,1.5987318E7,1.5987318E7,0.0,1.5987318E7,1.5987318E7,1.5855114E7,7927557.0,1.1211120032956654E7,1.5855016E7,98.0,0,0,0,0,64,96,0.12509881242446377,0.18764821863669567,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,0,0,0,6,736,57,0,32,0,0,0,0,1.432491342760272E15,1.1117637688056668E7,1.432491350621629E15,1.432491334898915E15,No Label
74.125.226.55-10.8.8.138-443-44880-6,74.125.226.55,443,10.8.8.138,44880,6,24/05/2015 02:14:58 p.m.,58935254,3,3,63.0,0.0,63.0,0.0,21.0,36.373066958946424,0.0,0.0,0.0,0.0,1.068969686632724,0.1018066368221642,1.17870508E7,1.948555050285501E7,4.4999977E7,19.0,5.8935104E7,2.9467552E7,2.226323437824145E7,4.5210036E7,1.3725068E7,1.3935277E7,6967638.5,9853543.602436258,1.3935146E7,131.0,0,0,0,0,96,96,0.0509033184110821,0.0509033184110821,0.0,63.0,9.0,23.811761799581316,567.0,1,0,0,1,6,0,0,0,1.0,10.5,21.0,0.0,0,0,0,0,0,0,0,10,0,0,350,237,1,32,0,0,0,0,1.0743685112473255E15,7.162456441648994E14,1.432491357339767E15,4.4999977E7,No Label
10.8.8.138-72.21.91.187-36735-443-6,10.8.8.138,36735,72.21.91.187,443,6,24/05/2015 02:15:50 p.m.,8849343,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22600547859880674,8849343.0,0.0,8849343.0,8849343.0,8849343.0,8849343.0,0.0,8849343.0,8849343.0,0,0,0,0,0,0,0,0,0,64,0,0.22600547859880674,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,421,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-23.235.44.143-49928-443-6,10.8.8.138,49928,23.235.44.143,443,6,24/05/2015 02:15:49 p.m.,9861415,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20281065141260154,9861415.0,0.0,9861415.0,9861415.0,9861415.0,9861415.0,0.0,9861415.0,9861415.0,0,0,0,0,0,0,0,0,0,64,0,0.20281065141260154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,2012,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-104.156.85.217-33967-443-6,10.8.8.138,33967,104.156.85.217,443,6,24/05/2015 02:15:50 p.m.,8461583,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2363623922379536,8461583.0,0.0,8461583.0,8461583.0,8461583.0,8461583.0,0.0,8461583.0,8461583.0,0,0,0,0,0,0,0,0,0,64,0,0.2363623922379536,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,736,0,0,32,0,0,0,0,0,0,0,0,No Label
10.8.8.138-192.0.80.241-38431-443-6,10.8.8.138,38431,192.0.80.241,443,6,24/05/2015 02:14:59 p.m.,89433309,3,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.500000000000002,0.34662700448666167,0.07827061391634296,1.49055515E7,2.2888424795150578E7,4.4998853E7,10.0,8.9433299E7,4.47166495E7,773984.23344439,4.5263939E7,4.416936E7,8.9168223E7,2.9722741E7,2.5749649904022638E7,4.5265865E7,30.0,0,0,0,0,96,128,0.03354454882128984,0.04472606509505312,0.0,31.0,3.875,10.960155108391488,120.12500000000001,1,0,0,1,7,0,0,0,1.0,4.428571428571429,0.0,7.75,0,0,0,0,0,0,0,0,0,4,371,39,0,32,0,0,0,0,1.4324913441957512E15,3.618619609225515E7,1.432491388304971E15,1.432491299670802E15,No Label
10.8.8.138-192.0.77.2-48419-443-6,10.8.8.138,48419,192.0.77.2,443,6,24/05/2015 02:14:59 p.m.,89833735,2,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.500000000000002,0.3450819449953851,0.06679005387007453,1.7966747E7,2.4481712200523913E7,4.4999585E7,60.0,4.5131986E7,4.5131986E7,0.0,4.5131986E7,4.5131986E7,8.9701334E7,2.9900444666666664E7,2.5896018944447376E7,4.5131786E7,60.0,0,0,0,0,40,80,0.02226335129002484,0.04452670258004968,0.0,31.0,4.428571428571429,11.716898663286045,137.2857142857143,1,0,0,1,6,0,0,0,2.0,5.166666666666667,0.0,7.75,0,0,0,0,0,0,0,0,0,5,494,66,0,20,0,0,0,0,1.4324913441192598E15,4.4718437020471014E7,1.43249138883218E15,1.432491299395308E15,No Label
10.8.8.138-23.235.46.143-38080-443-6,10.8.8.138,38080,23.235.46.143,443,6,24/05/2015 02:15:30 p.m.,61702602,11,10,1321.0,5731.0,987.0,0.0,120.0909090909091,295.7480192817712,1308.0,0.0,573.1,624.1341469054015,114.2901558673328,0.3403422111761186,3085130.0999999996,1.0472819051742438E7,4.4999865E7,10.0,4.5700358E7,4570035.800000001,1.4206011107059151E7,4.4999865E7,33.0,6.1481175E7,6831241.666666667,1.5305206584187357E7,4.5219361E7,37.0,0,0,0,0,360,328,0.1782744915684431,0.16206771960767555,0.0,1308.0,320.5454545454545,514.6959090452135,264911.8787878787,1,2,0,7,20,0,0,0,0.0,335.8095238095238,120.0909090909091,573.1,0,0,0,0,9,14663,0,62,0,272,29200,35,3,32,0,0,0,0,1.4324913366335218E15,1.739772896605949E7,1.432491391761425E15,1.432491330278367E15,No Label
10.8.8.138-192.229.163.43-41795-443-6,10.8.8.138,41795,192.229.163.43,443,6,24/05/2015 02:15:01 p.m.,90679190,4,5,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,6.2,13.863621460498695,0.3418645446656504,0.09925099683841462,1.133489875E7,2.0777010418489005E7,4.4997857E7,14.0,9.0679176E7,3.0226392E7,2.592804454918174E7,4.5196008E7,287265.0,9.0481144E7,2.2620286E7,2.6069571656424057E7,4.5197257E7,34.0,0,0,0,0,128,160,0.044111554150406504,0.055139442688008126,0.0,31.0,3.1,9.803060746521975,96.1,1,0,0,1,9,0,0,0,1.0,3.4444444444444446,0.0,6.2,0,0,0,0,0,0,0,0,0,3,356,33,0,32,0,0,0,0,1.432491362102485E15,3.6771172763500854E7,1.432491392319122E15,1.432491302124149E15,No Label
