Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.87-224.0.0.252-64466-5355-17,131.202.240.87,64466,224.0.0.252,5355,17,30/03/2015 10:17:19 a.m.,411040,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,107.04554301284546,4.865706500583885,411040.0,0.0,411040.0,411040.0,411040.0,411040.0,0.0,411040.0,411040.0,0,0,0,0,0,0,0,0,0,16,0,4.865706500583885,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,1,22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.71-61030-443-17,131.202.240.87,61030,173.194.123.71,443,17,30/03/2015 10:03:45 a.m.,171557,9,9,2416.0,7272.0,1350.0,37.0,268.44444444444446,422.5538755919507,1350.0,32.0,808.0,564.5732901935762,56471.02712218097,104.9213963872066,10091.588235294119,13350.679650577831,29161.0,17.0,171557.0,21444.624999999996,12989.88662589368,29880.0,239.0,118558.0,14819.75,15795.385481209378,30328.0,17.0,0,0,0,0,72,72,52.4606981936033,52.4606981936033,32.0,1350.0,580.9473684210526,573.1346044811821,328483.2748538011,0,0,0,0,0,0,0,0,1.0,613.2222222222222,268.44444444444446,808.0,0,0,0,0,18,56471,0,134,0,404,0,0,8,8,0,0,0,0,1.4277242252180808E15,49740.303534523635,1.427724225296386E15,1.427724225127417E15,No Label
131.202.240.87-131.202.244.3-54046-53-17,131.202.240.87,54046,131.202.244.3,53,17,30/03/2015 10:13:39 a.m.,434,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,576036.866359447,4608.294930875576,434.0,0.0,434.0,434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2304.147465437788,2304.147465437788,37.0,213.0,95.66666666666666,101.61364737737412,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,0,18,0,106,0,0,0,8,0,0,0,0,0,0,0,0,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,30/03/2015 10:15:47 a.m.,90000818,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044444040497498595,3.0000272666666664E7,5.195981498178434E7,8.9998299E7,1119.0,9.0000818E7,3.0000272666666664E7,5.195981498178434E7,8.9998299E7,1119.0,0,0,0,0,0,0,0,0,0,0,0,0.044444040497498595,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.427724992791425E15,6.363662631617267E7,1.427725037789315E15,1.427724947793535E15,No Label
131.202.240.87-173.194.123.110-2536-443-6,131.202.240.87,2536,173.194.123.110,443,6,30/03/2015 10:01:17 a.m.,116900488,395,688,69294.0,123399.0,1321.0,0.0,175.42784810126582,352.54484790007996,1350.0,0.0,179.35901162790688,328.7759937070098,1648.3506895197906,9.264289812032265,108041.11645101671,785981.0750871936,1.1949521E7,4.0,1.16835583E8,296537.01269035536,1292201.9545687921,1.2015139E7,27.0,1.16875384E8,170124.2852983987,985258.0106691963,1.1974707E7,4.0,1,0,0,0,7900,13760,3.378942267546394,5.885347544485871,0.0,1350.0,178.16881918819166,337.42180121540235,113853.47193544649,0,0,0,660,1083,0,0,0,1.0,178.33333333333334,175.42784810126582,179.35901162790697,0,0,0,0,34,12438,0,63,0,113,16388,6080,199,20,0,0,0,0,1.4277241267383102E15,3.583880263679437E7,1.427724194002174E15,1.427724077102159E15,No Label
131.202.240.87-173.194.123.110-0-0-0,131.202.240.87,0,173.194.123.110,0,0,30/03/2015 10:01:20 a.m.,118590473,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4131866478009578,2470634.8541666674,3785544.786371194,1.2101928E7,45.0,1.18590473E8,2470634.8541666674,3785544.786371194,1.2101928E7,45.0,0,0,0,0,0,0,0,0,0,0,0,0.4131866478009578,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4277241262611218E15,3.597343584695073E7,1.427724195937325E15,1.427724080693867E15,No Label
173.194.204.189-131.202.240.87-443-2579-6,173.194.204.189,443,131.202.240.87,2579,6,30/03/2015 10:01:17 a.m.,113220326,50,38,15642.0,2580.0,1350.0,0.0,312.84,387.02757165929376,543.0,0.0,67.89473684210526,131.68960012985576,160.94283282667814,0.7772455981093006,1301383.0574712642,5002955.858854218,2.9113651E7,14.0,1.13170524E8,2309602.530612245,6524884.432265685,2.9163763E7,35.0,1.13175964E8,3058809.8378378376,7391010.307029549,2.9163453E7,352.0,1,0,0,0,1000,760,0.4416168171075572,0.3356287810017434,0.0,1350.0,209.66292134831457,325.6031446624802,106017.407814096,0,0,0,51,88,0,0,0,0.0,212.04545454545453,312.84,67.89473684210526,0,0,0,0,8,5446,0,177,0,29,1380,16277,37,20,0,0,0,0,1.4277241042976858E15,2.720870315225604E7,1.427724190341053E15,1.42772407731445E15,No Label
131.202.240.87-74.125.198.94-2621-443-6,131.202.240.87,2621,74.125.198.94,443,6,30/03/2015 10:01:38 a.m.,1939781,33,48,5158.0,1532.0,1036.0,0.0,156.3030303030303,271.0583983259517,180.0,0.0,31.916666666666664,34.0736582185882,3448.842936393335,41.75729115812558,24247.2625,56945.88249920942,447580.0,6.0,1885144.0,58910.75000000001,102876.27363786513,541049.0,27.0,1884773.0,40101.55319148936,82123.86390791406,502060.0,9.0,0,0,0,0,672,972,17.0122297310882,24.74506142703738,0.0,1036.0,81.58536585365852,183.08042833680489,33518.443239987944,0,2,0,52,80,0,0,0,1.0,82.5925925925926,156.3030303030303,31.916666666666668,0,0,0,0,52,3725,0,63,0,18,8192,450,19,20,0,0,0,0,1.4277240993089548E15,676703.4013719319,1.42772410023016E15,1.427724098297147E15,No Label
131.202.240.87-173.194.76.127-59216-19305-17,131.202.240.87,59216,173.194.76.127,19305,17,30/03/2015 10:01:39 a.m.,119997378,6998,2942,1064995.0,550407.0,1178.0,22.0,152.18562446413202,182.38920446574727,385.0,22.0,187.08599592114203,121.19810098104553,13461.977477541217,82.83514328121403,12073.385451252645,7544.741699392966,62496.0,7.0,1.19997378E8,17149.832499642693,7086.673902309086,209009.0,33.0,1.19949778E8,40785.3716422986,24574.135292589683,139508.0,7.0,0,0,0,0,55984,23536,58.317940913675635,24.5172023675384,22.0,1178.0,162.51021024041827,167.38209166162432,28016.764609020407,0,0,0,0,0,0,0,0,0.0,162.52655935613683,152.18562446413262,187.08599592114209,0,0,0,0,9940,13461,0,107,0,55,0,0,6997,8,0,0,0,0,1.4277241573211385E15,3.5672959096046306E7,1.42772421962893E15,1.427724099643795E15,No Label
131.202.240.87-74.125.22.188-2295-5228-6,131.202.240.87,2295,74.125.22.188,5228,6,30/03/2015 10:01:37 a.m.,90113005,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033291532115702946,0.06658306423140589,1.8022601E7,2.4624224592123535E7,4.4998408E7,38652.0,9.007401E7,4.5037005E7,77.78174593052023,4.503706E7,4.503695E7,9.0074353E7,4.50371765E7,3414.618646349838,4.5039591E7,4.5034762E7,0,0,0,0,60,96,0.033291532115702946,0.033291532115702946,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,6,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,361,2,20,0,0,0,0,1.427724142231489E15,3.672318725908093E7,1.427724187207239E15,1.427724097254247E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,30/03/2015 10:01:35 a.m.,86502782,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04624128736113944,2.8834260666666664E7,4.993926513787239E7,8.6499157E7,1000.0,8.6502782E7,2.8834260666666664E7,4.993926513787239E7,8.6499157E7,1000.0,0,0,0,0,0,0,0,0,0,0,0,0.04624128736113944,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.427724138541883E15,6.116157721953802E7,1.427724181789649E15,1.427724095294117E15,No Label
131.202.240.87-216.58.219.238-2611-443-6,131.202.240.87,2611,216.58.219.238,443,6,30/03/2015 10:01:38 a.m.,60105252,8,16,12946.0,614.0,11923.0,0.0,1618.2499999999998,4176.59741040137,223.0,0.0,38.375,58.93711337801788,225.60424503336247,0.399299548731615,2613271.8260869565,1.2481306695674548E7,5.9868911E7,5.0,6.0040482E7,8577211.714285715,2.2646671287900656E7,5.9935005E7,45.0,6.0079594E7,4005306.2666666675,1.546130555235564E7,5.9894529E7,5.0,1,0,0,0,160,320,0.133099849577205,0.26619969915441,0.0,11923.0,1019.3199999999998,3287.0699302976,1.0804828726666668E7,0,0,0,12,24,0,0,0,2.0,1061.7916666666667,1618.25,38.375,0,0,0,0,6,128558,0,539,0,25,16273,1305,3,20,0,0,0,0,1.427724123215145E15,3.018090941595695E7,1.427724158731702E15,1.427724098628414E15,No Label
131.202.240.87-173.194.123.117-2565-443-6,131.202.240.87,2565,173.194.123.117,443,6,30/03/2015 10:01:30 a.m.,71172980,8,12,1577.0,2328.0,1094.0,0.0,197.125,388.1286375490918,1230.0,0.0,194.0,396.1725978317118,54.86632708086693,0.28100551641929283,3745946.3157894737,1.6033907131899638E7,6.9953715E7,8.0,7.1107724E7,1.0158246285714285E7,2.6397155136161733E7,7.001823E7,795.0,7.114791E7,6467991.818181818,2.1065607300485566E7,6.9978937E7,28.0,1,0,0,0,160,240,0.11240220656771714,0.1686033098515757,0.0,1230.0,205.33333333333331,375.74836437878656,141186.83333333334,0,0,0,12,20,0,0,0,1.0,215.6,197.125,194.0,0,0,0,0,6,3584,0,78,0,116,65209,1233,3,20,0,0,0,0,1.4277241261922832E15,3.623061865731146E7,1.427724161561858E15,1.427724090390073E15,No Label
131.202.240.87-173.194.123.110-2536-443-6,131.202.240.87,2536,173.194.123.110,443,6,30/03/2015 10:03:19 a.m.,115562942,261,454,44328.0,46274.0,1319.0,0.0,169.83908045977003,347.97475174423056,983.0,0.0,101.92511013215857,175.3316973400737,784.0056546846998,6.187104513140553,161852.85994397744,975905.8980006427,9778500.0,4.0,1.15498052E8,444223.27692307706,1593715.4303427876,9845131.0,33.0,1.15537769E8,255050.2626931566,1220467.9706933687,9803761.0,4.0,1,0,0,0,5220,9080,2.258509479621936,3.928595033518617,0.0,1319.0,126.86173184357557,254.15009967117973,64592.27316287059,0,0,0,427,715,0,0,0,1.0,127.03916083916084,169.83908045977012,101.9251101321586,0,0,0,0,25,5858,0,61,0,64,16339,6080,137,20,0,0,0,0,1.4277242619320615E15,3.3775449400647886E7,1.42772431478302E15,1.427724199220484E15,No Label
131.202.240.87-173.194.123.110-0-0-0,131.202.240.87,0,173.194.123.110,0,0,30/03/2015 10:03:29 a.m.,110203476,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2994460900670683,3443858.6249999995,3820846.567447719,1.0023754E7,13800.0,1.10203476E8,3443858.6249999995,3820846.567447719,1.0023754E7,13800.0,0,0,0,0,0,0,0,0,0,0,0,0.2994460900670683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3831078842745125E15,2.5238837616820616E14,1.427724316074825E15,9095224.0,No Label
131.202.240.87-131.202.6.26-2628-13111-6,131.202.240.87,2628,131.202.6.26,13111,6,30/03/2015 10:05:38 a.m.,3470,4,2,2.0,2.0,2.0,0.0,0.5,1.0,2.0,0.0,1.0,1.4142135623730951,1152.7377521613832,1729.106628242075,694.0,599.4526670221761,1374.0,59.0,3470.0,1156.6666666666667,244.2873990473789,1436.0,983.0,2037.0,2037.0,0.0,2037.0,2037.0,0,0,0,0,92,52,1152.7377521613832,576.3688760806916,0.0,2.0,0.5714285714285715,0.9759000729485333,0.9523809523809526,1,2,0,2,5,0,0,0,0.0,0.6666666666666666,0.5,1.0,0,0,0,0,0,0,0,0,0,0,8192,516,1,20,0,0,0,0,1.4277243389734498E15,1345.9830360496128,1.427724338974262E15,1.427724338971896E15,No Label
131.202.6.26-131.202.240.87-13111-2628-6,131.202.6.26,13111,131.202.240.87,2628,6,30/03/2015 10:05:38 a.m.,34,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,0,0,0,0,40,0,58823.529411764706,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,516,0,0,20,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.76.127-59216-19305-17,131.202.240.87,59216,173.194.76.127,19305,17,30/03/2015 10:03:39 a.m.,119989532,6664,2758,728254.0,463428.0,157.0,22.0,109.28181272508989,20.59520581911826,377.0,38.0,168.03045685279176,118.62906810883892,9931.549695518439,78.52351653475905,12736.39019212398,6933.671405910707,35128.0,0.0,1.19989532E8,18008.334383911133,4834.641716075232,35128.0,48.0,1.19944326E8,43505.37758433082,28356.43192076868,209937.0,15.0,0,0,0,0,53312,22064,55.53817811373746,22.985338421021595,22.0,377.0,126.47585694577124,71.64141603688346,5132.492491769823,0,0,0,0,0,0,0,0,0.0,126.48928040755678,109.28181272509003,168.03045685279187,0,0,0,0,9422,9931,0,77,0,49,0,0,6663,8,0,0,0,0,1.4277242798450765E15,3.470674032285557E7,1.427724339637979E15,1.427724219665716E15,No Label
131.202.240.87-173.194.123.104-2616-443-6,131.202.240.87,2616,173.194.123.104,443,6,30/03/2015 10:01:17 a.m.,24035220,24,42,6466.0,6137.0,4599.0,0.0,269.4166666666667,939.20039611255,1350.0,0.0,146.1190476190476,358.8048047630105,524.3555082915822,2.7459702886014776,369772.61538461555,1947294.6306764747,1.4044925E7,5.0,2.4010136E7,1043918.9565217391,3230212.7961716033,1.411075E7,27.0,2.4010164E7,585613.7560975612,2442801.383727132,1.4069979E7,5.0,1,0,0,0,480,840,0.9985346504005372,1.7474356382009402,0.0,4599.0,190.11940298507463,625.2500232607088,390937.5915875169,0,0,0,40,66,0,0,0,1.0,193.0,269.4166666666667,146.11904761904762,0,0,0,0,10,9590,0,97,0,92,16404,760,13,20,0,0,0,0,1.427724089099311E15,1.0705051863704987E7,1.427724101085373E15,1.427724077051406E15,No Label
131.202.240.87-173.194.123.104-2616-443-6,131.202.240.87,2616,173.194.123.104,443,6,30/03/2015 10:05:41 a.m.,34,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,1617647.0588235294,58823.529411764706,34.0,0.0,34.0,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,29411.764705882353,29411.764705882353,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,1,0,0,1,2,0,0,0,1.0,55.0,55.0,0.0,0,0,0,0,0,0,0,27,0,0,760,760,0,20,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.104-2616-443-6,131.202.240.87,2616,173.194.123.104,443,6,30/03/2015 10:05:41 a.m.,905,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2209.9447513812156,905.0,0.0,905.0,905.0,905.0,905.0,0.0,905.0,905.0,0,0,0,0,0,0,0,0,0,40,0,2209.9447513812156,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16206,0,0,20,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.107-2619-443-6,131.202.240.87,2619,173.194.123.107,443,6,30/03/2015 10:01:39 a.m.,4384024,16,25,658.0,10064.0,164.0,0.0,41.12499999999999,50.59496022332659,1350.0,0.0,402.56,553.034890400235,2445.698289972865,9.352138583182938,109600.60000000003,495858.30699049187,3048471.0,7.0,4317861.0,287857.4000000001,802831.2528816643,3073577.0,29.0,4358184.0,181591.0,642060.4473832662,3074159.0,10.0,1,0,0,0,320,500,3.6496150568518786,5.70252352633106,0.0,1350.0,259.19047619047615,459.6529039418839,211280.79210220676,0,0,0,27,41,0,0,0,1.0,265.5121951219512,41.125,402.56,0,0,0,0,13,8617,0,16,0,245,16418,365,8,20,0,0,0,0,1.4277241019710075E15,1910039.654252365,1.427724104312669E15,1.427724099942694E15,No Label
131.202.240.87-173.194.123.107-2619-443-6,131.202.240.87,2619,173.194.123.107,443,6,30/03/2015 10:05:44 a.m.,45,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,1222222.2222222222,44444.444444444445,45.0,0.0,45.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,22222.222222222223,22222.222222222223,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,1,0,0,1,2,0,0,0,1.0,55.0,55.0,0.0,0,0,0,0,0,0,0,27,0,0,365,365,0,20,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.107-2619-443-6,131.202.240.87,2619,173.194.123.107,443,6,30/03/2015 10:05:44 a.m.,518,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3861.003861003861,518.0,0.0,518.0,518.0,518.0,518.0,0.0,518.0,518.0,0,0,0,0,0,0,0,0,0,40,0,3861.003861003861,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16514,0,0,20,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.123-2623-443-6,131.202.240.87,2623,173.194.123.123,443,6,30/03/2015 10:01:44 a.m.,182163,9,11,1329.0,706.0,744.0,0.0,147.66666666666666,279.93749302299614,339.0,0.0,64.18181818181817,100.80755743674993,11171.313603750488,109.79177988943968,9587.526315789477,14148.091026976126,40720.0,10.0,157136.0,19641.999999999996,16831.64503461942,40756.0,42.0,156432.0,15643.199999999999,16912.312830860505,40733.0,10.0,0,0,0,0,192,232,49.40630095024786,60.38547893919183,0.0,744.0,96.9047619047619,196.5835457920893,38645.090476190475,0,2,0,11,19,0,0,0,1.0,101.75,147.66666666666666,64.18181818181819,0,0,0,0,11,15632,0,66,0,35,8192,356,4,20,0,0,0,0,1.4277241042281868E15,45223.96300938326,1.42772410432077E15,1.42772410413874E15,No Label
131.202.240.87-173.194.123.123-2623-443-6,131.202.240.87,2623,173.194.123.123,443,6,30/03/2015 10:05:44 a.m.,25,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,2200000.0,80000.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,40000.0,40000.0,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,1,0,0,1,2,0,0,0,1.0,55.0,55.0,0.0,0,0,0,0,0,0,0,27,0,0,356,356,0,20,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.123-2623-443-6,131.202.240.87,2623,173.194.123.123,443,6,30/03/2015 10:05:44 a.m.,299,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6688.963210702341,299.0,0.0,299.0,299.0,299.0,299.0,0.0,299.0,299.0,0,0,0,0,0,0,0,0,0,40,0,6688.963210702341,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16347,0,0,20,0,0,0,0,0,0,0,0,No Label
173.194.204.189-131.202.240.87-443-2579-6,173.194.204.189,443,131.202.240.87,2579,6,30/03/2015 10:03:36 a.m.,103210944,12,10,2242.0,615.0,1350.0,0.0,186.83333333333331,380.3373701748425,543.0,0.0,61.49999999999999,169.84519095013815,27.68117303529362,0.2131556901562687,4914806.857142857,1.0304199127751566E7,2.7125076E7,27.0,1.03159803E8,9378163.909090908,1.2928765209637426E7,2.718476E7,49.0,1.03160623E8,1.1462291444444444E7,1.3529943690336753E7,2.7176092E7,476.0,1,0,0,0,240,200,0.11626674008523748,0.09688895007103122,0.0,1350.0,126.47826086956523,297.13248798308774,88287.71541501977,0,0,0,12,22,0,0,0,0.0,132.22727272727272,186.83333333333334,61.5,0,0,0,0,8,6350,0,101,0,27,1548,16441,8,20,0,0,0,0,1.4277242682324895E15,2.076256604303621E7,1.427724319880333E15,1.427724216880048E15,No Label
131.202.240.87-74.125.22.188-2295-5228-6,131.202.240.87,2295,74.125.22.188,5228,6,30/03/2015 10:03:52 a.m.,90121518,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03328838735272968,0.06657677470545936,1.80243036E7,2.46282598868804E7,4.5005963E7,38316.0,9.0083171E7,4.50415855E7,3976.061430611957,4.5044397E7,4.5038774E7,9.0083084E7,4.5041542E7,3870.7025202151613,4.5044279E7,4.5038805E7,0,0,0,0,60,96,0.03328838735272968,0.03328838735272968,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,6,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,361,2,20,0,0,0,0,1.427724277351108E15,3.672935515194933E7,1.427724322333806E15,1.427724232365701E15,No Label
131.202.240.87-216.58.219.238-2611-443-6,131.202.240.87,2611,216.58.219.238,443,6,30/03/2015 10:04:38 a.m.,120278,4,6,590.0,389.0,552.0,0.0,147.5,270.26098497563424,247.0,0.0,64.83333333333333,92.77158329287406,8139.476878564658,83.1407239894245,13364.222222222223,23656.03030295752,69856.0,12.0,50422.0,16807.333333333332,28025.172298013324,49161.0,47.0,94634.0,18926.8,30855.091552286794,71091.0,14.0,1,0,0,0,80,120,33.2562895957698,49.8844343936547,0.0,552.0,139.18181818181816,215.87441635442497,46601.76363636363,0,0,0,6,10,0,0,0,1.0,153.1,147.5,64.83333333333333,0,0,0,0,6,19416,0,59,0,38,16475,1326,1,20,0,0,0,0,1.4277242786722152E15,33460.27875504009,1.427724278742291E15,1.427724278623357E15,No Label
131.202.240.87-173.194.123.117-2565-443-6,131.202.240.87,2565,173.194.123.117,443,6,30/03/2015 10:04:41 a.m.,287178,4,6,519.0,962.0,481.0,0.0,129.75,234.85083918663497,816.0,0.0,160.33333333333334,322.3052383481638,5157.080277737153,34.82160889761751,31908.666666666668,48695.11011898422,143113.0,13.0,220510.0,73503.33333333334,71063.45862912481,143188.0,1137.0,261778.0,52355.6,84286.00675260396,193717.0,42.0,1,0,0,0,80,120,13.928643559047003,20.892965338570505,0.0,816.0,178.36363636363635,280.6885365408686,78786.05454545454,0,0,0,6,10,0,0,0,1.0,196.2,129.75,160.33333333333334,0,0,0,0,6,6716,0,51,0,96,65465,1254,1,20,0,0,0,0,1.4277242816944182E15,97291.40105317644,1.427724281822179E15,1.427724281536306E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,30/03/2015 10:04:32 a.m.,3088,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,647.6683937823834,3088.0,0.0,3088.0,3088.0,3088.0,3088.0,0.0,3088.0,3088.0,0,0,0,0,0,0,0,0,0,0,0,647.6683937823834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label
131.202.240.87-173.194.123.110-2536-443-6,131.202.240.87,2536,173.194.123.110,443,6,30/03/2015 10:05:19 a.m.,116143394,260,453,48829.0,46884.0,1316.0,0.0,187.8038461538462,360.465427342865,976.0,0.0,103.49668874172177,173.98543605152076,824.0933616939075,6.138963013255838,163122.74438202247,944358.4015752745,9530614.0,6.0,1.16078249E8,448178.5675675676,1539554.1305330128,9556196.0,32.0,1.16118256E8,256898.79646017702,1179843.287566217,9555963.0,6.0,1,0,0,0,5200,9060,2.238612038494415,3.900350974761423,0.0,1316.0,134.58403361344546,260.99964119523946,68120.81270404375,0,0,0,432,713,0,0,0,1.0,134.77279102384293,187.80384615384617,103.49668874172185,0,0,0,0,19,7635,0,68,0,65,16403,6080,138,20,0,0,0,0,1.4277243825566988E15,3.438406051707344E7,1.427724435384712E15,1.427724319266919E15,No Label
131.202.240.87-173.194.123.110-0-0-0,131.202.240.87,0,173.194.123.110,0,0,30/03/2015 10:05:29 a.m.,110057040,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.30893071447314957,3335061.818181818,3478510.5196467033,1.0021067E7,69634.0,1.1005704E8,3335061.818181818,3478510.5196467033,1.0021067E7,69634.0,0,0,0,0,0,0,0,0,0,0,0,0.30893071447314957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4277243799731525E15,3.311714059138359E7,1.427724436162578E15,1.427724334517207E15,No Label
131.202.240.87-74.125.198.94-2621-443-6,131.202.240.87,2621,74.125.198.94,443,6,30/03/2015 10:03:39 a.m.,158368,4,6,437.0,170.0,399.0,0.0,109.25,193.9954896382903,64.0,0.0,28.333333333333332,24.768259257902375,3832.845019195797,63.14406950899171,17596.444444444445,33725.724470021065,94145.0,14.0,64223.0,21407.666666666664,36613.905627962355,63685.0,49.0,104203.0,20840.6,41462.24127202966,94654.0,15.0,1,0,0,0,80,120,25.257627803596684,37.88644170539503,0.0,399.0,91.45454545454545,153.53394649807166,23572.672727272726,0,0,0,6,10,0,0,0,1.0,100.6,109.25,28.333333333333332,0,0,0,0,6,9451,0,43,0,17,16493,466,1,20,0,0,0,0,1.4277242192328465E15,43015.121288763716,1.427724219324343E15,1.427724219166519E15,No Label
